arm,symbol_source,order_id,symbol,side,intent,decision_date,decision_session,live_date,live_session,engine_event,engine_shares,engine_limit_price,engine_ref_price,matcher_filled,matcher_reason,matcher_status,matcher_fill_type,matcher_fill_date,matcher_fill_session,matcher_shares,matcher_price,matcher_commission,matcher_stamp_tax,matcher_fees_total,engine_fill_id,engine_fill_shares,engine_fill_price,engine_fill_commission,engine_fill_stamp_tax,engine_fill_fees_total,fill_fields_match,probe_mode,core_fields_match,note
A2,,sz.002508-sell/risk-2016-06-02-pm,sz.002508,sell,risk,2016-06-02,pm,2016-06-03,am,filled_limit_sell,500,33.3,33.3,True,filled,full_fill,limit,2016-06-03,am,500,33.3,5.00,16.65,21.65,F000029,500,33.3,5.0,16.65,21.65,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.000961-sell/risk-2016-06-15-am,sz.000961,sell,risk,2016-06-15,am,2016-06-15,pm,filled_limit_sell,7750,6.69,6.69,True,filled,full_fill,limit,2016-06-15,pm,7750,6.69,5.18,51.85,57.03,F000030,7750,6.69,5.18475,51.847500000000004,57.032250000000005,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.601689-buy-2016-06-27-pm,sh.601689,buy,,2016-06-27,pm,2016-06-28,am,filled_limit_buy,1500,32.85,32.85,True,filled,full_fill,limit,2016-06-28,am,1500,32.85,5.00,0.00,5.00,F000031,1500,32.85,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.000887-buy-2016-07-11-pm,sz.000887,buy,,2016-07-11,pm,2016-07-12,am,filled_limit_buy,1900,25.21,25.21,True,filled,full_fill,limit,2016-07-12,am,1900,25.21,5.00,0.00,5.00,F000032,1900,25.21,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.002032-buy-2016-07-19-pm,sz.002032,buy,,2016-07-19,pm,2016-07-20,am,filled_limit_buy,1200,39.9,39.9,True,filled,full_fill,limit,2016-07-20,am,1200,39.9,5.00,0.00,5.00,F000033,1200,39.9,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.002596-buy-2016-07-19-pm,sz.002596,buy,,2016-07-19,pm,2016-07-20,am,filled_limit_buy,1400,34.7,34.7,True,filled,full_fill,limit,2016-07-20,am,1400,34.7,5.00,0.00,5.00,F000034,1400,34.7,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.000887-sell/risk-2016-07-27-pm,sz.000887,sell,risk,2016-07-27,pm,2016-07-28,am,filled_limit_sell,1100,24.79,24.79,True,filled,full_fill,limit,2016-07-28,am,1100,24.79,5.00,27.27,32.27,F000035,1100,24.79,5.0,27.269000000000002,32.269000000000005,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002032-sell/risk-2016-07-27-pm,sz.002032,sell,risk,2016-07-27,pm,2016-07-28,am,filled_limit_sell,700,39.89,39.89,True,filled,full_fill,limit,2016-07-28,am,700,39.89,5.00,27.92,32.92,F000036,700,39.89,5.0,27.923000000000002,32.923,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002596-sell/risk-2016-07-27-pm,sz.002596,sell,risk,2016-07-27,pm,2016-07-28,am,filled_limit_sell,800,33.92,33.92,True,filled,full_fill,limit,2016-07-28,am,800,33.92,5.00,27.14,32.14,F000037,800,33.92,5.0,27.136,32.135999999999996,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.601689-sell/risk-2016-07-27-pm,sh.601689,sell,risk,2016-07-27,pm,2016-07-28,am,not_penetrated,,28.38,28.38,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
A2,,sh.601689-sell/risk-2016-07-28-am,sh.601689,sell,risk,2016-07-28,am,2016-07-28,pm,filled_limit_sell,1500,27.54,27.54,True,filled,full_fill,limit,2016-07-28,pm,1500,27.54,5.00,41.31,46.31,F000038,1500,27.54,5.0,41.31,46.31,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.000887-sell/risk-2016-09-02-pm,sz.000887,sell,risk,2016-09-02,pm,2016-09-05,am,filled_limit_sell,800,22.38,22.38,True,filled,full_fill,limit,2016-09-05,am,800,22.38,5.00,17.90,22.90,F000039,800,22.38,5.0,17.904,22.904,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.600848-buy-2016-09-06-pm,sh.600848,buy,,2016-09-06,pm,2016-09-07,am,not_penetrated,,22.99,22.99,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
A2,,sz.002491-buy-2016-09-09-pm,sz.002491,buy,,2016-09-09,pm,2016-09-12,am,filled_limit_buy,1100,18.72,18.72,True,filled,full_fill,limit,2016-09-12,am,1100,18.72,5.00,0.00,5.00,F000040,1100,18.72,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.002596-sell/risk-2016-09-12-am,sz.002596,sell,risk,2016-09-12,am,2016-09-12,pm,filled_limit_sell,600,30.74,30.74,True,filled,full_fill,limit,2016-09-12,pm,600,30.74,5.00,18.44,23.44,F000041,600,30.74,5.0,18.444,23.444,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002411-buy-2016-09-22-pm,sz.002411,buy,,2016-09-22,pm,2016-09-23,am,filled_limit_buy,900,23.15,23.15,True,filled,full_fill,limit,2016-09-23,am,900,23.15,5.00,0.00,5.00,F000042,900,23.15,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sh.600228-buy-2016-09-29-pm,sh.600228,buy,,2016-09-29,pm,2016-09-30,am,filled_limit_buy,1400,14.48,14.48,True,filled,full_fill,limit,2016-09-30,am,1400,14.48,5.00,0.00,5.00,F000043,1400,14.48,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.002411-sell/risk-2016-10-11-am,sz.002411,sell,risk,2016-10-11,am,2016-10-11,pm,filled_limit_sell,100,26.79,26.79,True,filled,full_fill,limit,2016-10-11,pm,100,26.79,5.00,2.68,7.68,F000044,100,26.79,5.0,2.6790000000000003,7.679,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002032-sell/risk-2016-11-04-am,sz.002032,sell,risk,2016-11-04,am,2016-11-04,pm,filled_limit_sell,500,35.37,35.37,True,filled,full_fill,limit,2016-11-04,pm,500,35.37,5.00,17.69,22.69,F000045,500,35.37,5.0,17.685,22.685,False,full,True,strict penetration: session high > q; fill at q
A2,,sz.000007-buy-2016-11-07-pm,sz.000007,buy,,2016-11-07,pm,2016-11-08,am,not_penetrated,,27.9,27.9,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
A2,,sz.002647-buy-2016-11-09-pm,sz.002647,buy,,2016-11-09,pm,2016-11-10,am,filled_limit_buy,400,51.91,51.91,True,filled,full_fill,limit,2016-11-10,am,400,51.91,5.00,0.00,5.00,F000046,400,51.91,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.002411-sell/profit-2016-11-16-am,sz.002411,sell,profit,2016-11-16,am,2016-11-16,pm,filled_limit_sell,400,27.8,27.8,True,filled,full_fill,limit,2016-11-16,pm,400,27.8,5.00,11.12,16.12,F000047,400,27.8,5.0,11.120000000000001,16.12,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002647-sell/risk-2016-11-21-am,sz.002647,sell,risk,2016-11-21,am,2016-11-21,pm,filled_limit_sell,100,60.04,60.04,True,filled,full_fill,limit,2016-11-21,pm,100,60.04,5.00,6.00,11.00,F000048,100,60.04,5.0,6.0040000000000004,11.004000000000001,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002491-sell/risk-2016-11-24-pm,sz.002491,sell,risk,2016-11-24,pm,2016-11-25,am,filled_limit_sell,1100,16.6,16.6,True,filled,full_fill,limit,2016-11-25,am,1100,16.6,5.00,18.26,23.26,F000049,1100,16.6,5.0,18.26,23.26,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.600383-buy-2016-11-28-pm,sh.600383,buy,,2016-11-28,pm,2016-11-29,am,filled_limit_buy,1500,13.77,13.77,True,filled,full_fill,limit,2016-11-29,am,1500,13.77,5.00,0.00,5.00,F000050,1500,13.77,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.002647-sell/profit-2016-12-05-am,sz.002647,sell,profit,2016-12-05,am,2016-12-05,pm,session_expired,,64.01,64.01,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
A2,,sz.002647-sell/profit-2016-12-05-pm,sz.002647,sell,profit,2016-12-05,pm,2016-12-06,am,filled_limit_sell,100,63.85,63.85,True,filled,full_fill,limit,2016-12-06,am,100,63.85,5.00,6.39,11.39,F000051,100,63.85,5.0,6.385,11.385,False,full,True,strict penetration: session high > q; fill at q
A2,,sh.600228-sell/risk-2016-12-07-am,sh.600228,sell,risk,2016-12-07,am,2016-12-07,pm,filled_limit_sell,200,17.36,17.36,True,filled,full_fill,limit,2016-12-07,pm,200,17.36,5.00,3.47,8.47,F000052,200,17.36,5.0,3.472,8.472,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.600228-sell/profit-2016-12-07-pm,sh.600228,sell,profit,2016-12-07,pm,2016-12-08,am,filled_limit_sell,500,18.18,18.18,True,filled,full_fill,limit,2016-12-08,am,500,18.18,5.00,9.09,14.09,F000053,500,18.18,5.0,9.09,14.09,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.600228-sell/profit-2016-12-16-pm,sh.600228,sell,profit,2016-12-16,pm,2016-12-19,am,session_expired,,19.04,19.04,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
A2,,sh.600228-sell/risk-2016-12-19-am,sh.600228,sell,risk,2016-12-19,am,2016-12-19,pm,filled_limit_sell,700,18.35,18.35,True,filled,full_fill,limit,2016-12-19,pm,700,18.35,5.00,12.85,17.85,F000054,700,18.35,5.0,12.845000000000002,17.845000000000002,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.600475-buy-2016-12-22-pm,sh.600475,buy,,2016-12-22,pm,2016-12-23,am,filled_limit_buy,900,22.39,22.39,True,filled,full_fill,limit,2016-12-23,am,900,22.39,5.00,0.00,5.00,F000055,900,22.39,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sh.600383-sell/risk-2016-12-26-am,sh.600383,sell,risk,2016-12-26,am,2016-12-26,pm,filled_limit_sell,1500,12.34,12.34,True,filled,full_fill,limit,2016-12-26,pm,1500,12.34,5.00,18.51,23.51,F000056,1500,12.34,5.0,18.51,23.51,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.600475-sell/risk-2016-12-30-pm,sh.600475,sell,risk,2016-12-30,pm,2017-01-03,am,filled_limit_sell,900,19.95,19.95,True,filled,full_fill,limit,2017-01-03,am,900,19.95,5.00,17.96,22.96,F000057,900,19.95,5.0,17.955000000000002,22.955000000000002,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.000725-buy-2017-01-09-pm,sz.000725,buy,,2017-01-09,pm,2017-01-10,am,filled_limit_buy,6800,3.16,3.16,True,filled,full_fill,limit,2017-01-10,am,6800,3.16,5.00,0.00,5.00,F000058,6800,3.16,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sh.600764-buy-2017-02-27-pm,sh.600764,buy,,2017-02-27,pm,2017-02-28,am,filled_limit_buy,600,32.84,32.84,True,filled,full_fill,limit,2017-02-28,am,600,32.84,5.00,0.00,5.00,F000059,600,32.84,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.002411-sell/risk-2017-03-30-am,sz.002411,sell,risk,2017-03-30,am,2017-03-30,pm,filled_limit_sell,400,22.84,22.84,True,filled,full_fill,limit,2017-03-30,pm,400,22.84,5.00,9.14,14.14,F000060,400,22.84,5.0,9.136000000000001,14.136000000000001,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.000725-sell/risk-2017-04-05-am,sz.000725,sell,risk,2017-04-05,am,2017-04-05,pm,filled_limit_sell,800,3.53,3.53,True,filled,full_fill,limit,2017-04-05,pm,800,3.53,5.00,2.82,7.82,F000061,800,3.53,5.0,2.824,7.824,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.000725-sell/profit-2017-04-20-pm,sz.000725,sell,profit,2017-04-20,pm,2017-04-21,am,filled_limit_sell,2600,3.8,3.8,True,filled,full_fill,limit,2017-04-21,am,2600,3.8,5.00,9.88,14.88,F000062,2600,3.8,5.0,9.88,14.88,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.600764-sell/risk-2017-04-27-am,sh.600764,sell,risk,2017-04-27,am,2017-04-27,pm,filled_limit_sell,600,28.7,28.7,True,filled,full_fill,limit,2017-04-27,pm,600,28.7,5.00,17.22,22.22,F000063,600,28.7,5.0,17.22,22.22,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.000725-sell/profit-2017-05-03-am,sz.000725,sell,profit,2017-05-03,am,2017-05-03,pm,filled_limit_sell,3400,4.18,4.18,True,filled,full_fill,limit,2017-05-03,pm,3400,4.18,5.00,14.21,19.21,F000064,3400,4.18,5.0,14.211999999999998,19.211999999999996,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002647-sell/risk-2017-06-13-am,sz.002647,sell,risk,2017-06-13,am,2017-06-13,pm,filled_limit_sell,340,35.08,35.08,True,filled,full_fill,limit,2017-06-13,pm,340,35.08,5.00,11.93,16.93,F000065,340,35.08,5.0,11.9272,16.9272,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002411-buy-2017-06-15-pm,sz.002411,buy,,2017-06-15,pm,2017-06-16,am,filled_limit_buy,700,28.5,28.5,True,filled,full_fill,limit,2017-06-16,am,700,28.5,5.00,0.00,5.00,F000066,700,28.5,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sh.600303-buy-2017-07-25-pm,sh.600303,buy,,2017-07-25,pm,2017-07-26,am,filled_limit_buy,1800,11.75,11.75,True,filled,full_fill,limit,2017-07-26,am,1800,11.75,5.00,0.00,5.00,F000067,1800,11.75,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.002411-sell/risk-2017-08-11-am,sz.002411,sell,risk,2017-08-11,am,2017-08-11,pm,not_penetrated,,25.51,25.51,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
A2,,sz.002411-sell/risk-2017-08-11-pm,sz.002411,sell,risk,2017-08-11,pm,2017-08-14,am,filled_limit_sell,700,24.78,24.78,True,filled,full_fill,limit,2017-08-14,am,700,24.78,5.00,17.35,22.35,F000068,700,24.78,5.0,17.346,22.346,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.600303-sell/risk-2017-08-23-pm,sh.600303,sell,risk,2017-08-23,pm,2017-08-24,am,filled_limit_sell,1800,10.48,10.48,True,filled,full_fill,limit,2017-08-24,am,1800,10.48,5.00,18.86,23.86,F000069,1800,10.48,5.0,18.864,23.864,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002057-buy-2017-09-08-pm,sz.002057,buy,,2017-09-08,pm,2017-09-11,am,filled_limit_buy,1300,16.17,16.17,True,filled,full_fill,limit,2017-09-11,am,1300,16.17,5.00,0.00,5.00,F000070,1300,16.17,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sh.600773-buy-2017-09-13-pm,sh.600773,buy,,2017-09-13,pm,2017-09-14,am,not_penetrated,,15.3,15.3,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
A2,,sz.002408-buy-2017-09-14-pm,sz.002408,buy,,2017-09-14,pm,2017-09-15,am,filled_limit_buy,1600,12.94,12.94,True,filled,full_fill,limit,2017-09-15,am,1600,12.94,5.00,0.00,5.00,F000071,1600,12.94,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.000657-buy-2017-09-20-pm,sz.000657,buy,,2017-09-20,pm,2017-09-21,am,filled_limit_buy,1300,16.1,16.1,True,filled,full_fill,limit,2017-09-21,am,1300,16.1,5.00,0.00,5.00,F000072,1300,16.1,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.000657-sell/risk-2017-09-29-am,sz.000657,sell,risk,2017-09-29,am,2017-09-29,pm,filled_limit_sell,1300,14.38,14.38,True,filled,full_fill,limit,2017-09-29,pm,1300,14.38,5.00,18.69,23.69,F000073,1300,14.38,5.0,18.694,23.694,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002057-sell/risk-2017-10-18-pm,sz.002057,sell,risk,2017-10-18,pm,2017-10-19,am,filled_limit_sell,1300,14.33,14.33,True,filled,full_fill,limit,2017-10-19,am,1300,14.33,5.00,18.63,23.63,F000074,1300,14.33,5.0,18.629,23.629,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002408-sell/risk-2017-10-19-pm,sz.002408,sell,risk,2017-10-19,pm,2017-10-20,am,filled_limit_sell,1600,11.49,11.49,True,filled,full_fill,limit,2017-10-20,am,1600,11.49,5.00,18.38,23.38,F000075,1600,11.49,5.0,18.384,23.384,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.600315-buy-2017-11-03-pm,sh.600315,buy,,2017-11-03,pm,2017-11-06,am,filled_limit_buy,500,36.82,36.82,True,filled,full_fill,limit,2017-11-06,am,500,36.82,5.00,0.00,5.00,F000076,500,36.82,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sh.600315-sell/risk-2017-12-06-pm,sh.600315,sell,risk,2017-12-06,pm,2017-12-07,am,filled_limit_sell,500,33.04,33.04,True,filled,full_fill,limit,2017-12-07,am,500,33.04,5.00,16.52,21.52,F000077,500,33.04,5.0,16.52,21.52,True,full,True,strict penetration: session high > q; fill at q
A2,,sh.600179-buy-2018-01-12-pm,sh.600179,buy,,2018-01-12,pm,2018-01-15,am,filled_limit_buy,700,28.45,28.45,True,filled,full_fill,limit,2018-01-15,am,700,28.45,5.00,0.00,5.00,F000078,700,28.45,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sh.600179-sell/risk-2018-01-17-pm,sh.600179,sell,risk,2018-01-17,pm,2018-01-18,am,filled_limit_sell,700,25.52,25.52,True,filled,full_fill,limit,2018-01-18,am,700,25.52,5.00,17.86,22.86,F000079,700,25.52,5.0,17.864,22.864,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.002596-buy-2018-01-23-pm,sz.002596,buy,,2018-01-23,pm,2018-01-24,am,filled_limit_buy,1600,12.41,12.41,True,filled,full_fill,limit,2018-01-24,am,1600,12.41,5.00,0.00,5.00,F000080,1600,12.41,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.000735-buy-2018-01-26-pm,sz.000735,buy,,2018-01-26,pm,2018-01-29,am,not_penetrated,,9.37,9.37,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
A2,,sz.002596-sell/risk-2018-01-31-pm,sz.002596,sell,risk,2018-01-31,pm,2018-02-01,am,filled_limit_sell,1600,10.84,10.84,True,filled,full_fill,limit,2018-02-01,am,1600,10.84,5.00,17.34,22.34,F000081,1600,10.84,5.0,17.344,22.344,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.000673-buy-2018-05-09-pm,sz.000673,buy,,2018-05-09,pm,2018-05-10,am,filled_limit_buy,900,22.48,22.48,True,filled,full_fill,limit,2018-05-10,am,900,22.48,5.00,0.00,5.00,F000082,900,22.48,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.000673-sell/risk-2018-05-22-am,sz.000673,sell,risk,2018-05-22,am,2018-05-22,pm,filled_limit_sell,900,18.34,18.34,True,filled,full_fill,limit,2018-05-22,pm,900,18.34,5.00,16.51,21.51,F000083,900,18.34,5.0,16.506,21.506,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.000810-buy-2018-06-21-pm,sz.000810,buy,,2018-06-21,pm,2018-06-22,am,filled_limit_buy,2100,9.77,9.77,True,filled,full_fill,limit,2018-06-22,am,2100,9.77,5.00,0.00,5.00,F000084,2100,9.77,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
A2,,sz.000810-sell/risk-2018-08-03-pm,sz.000810,sell,risk,2018-08-03,pm,2018-08-06,am,not_penetrated,,7.8,7.8,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
A2,,sz.000810-sell/risk-2018-08-06-am,sz.000810,sell,risk,2018-08-06,am,2018-08-06,pm,filled_limit_sell,2100,7.31,7.31,True,filled,full_fill,limit,2018-08-06,pm,2100,7.31,5.00,15.35,20.35,F000085,2100,7.31,5.0,15.351,20.351,True,full,True,strict penetration: session high > q; fill at q
A2,,sz.000656-buy-2018-09-06-pm,sz.000656,buy,,2018-09-06,pm,2018-09-07,am,not_penetrated,,5.29,5.29,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
A2,,sz.002030-buy-2018-10-10-pm,sz.002030,buy,,2018-10-10,pm,2018-10-11,am,filled_limit_buy,1000,18.55,18.55,True,filled,full_fill,limit,2018-10-11,am,1000,18.55,5.00,0.00,5.00,F000086,1000,18.55,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
